review,rating,date,thumbsUpCount,reviewCreatedVersion
"tolong di evaluasi untuk drivernya ya, makin hari makin kurang ajar, kadang cuman nanya posisi dimana malah respon ""mesen paket hemat bnyk mau"" wkwk gjls bet responnya, di bandingin dengan driver apk lain, gojek lebih banyak driver nakal dan kurang etika",1,2026-07-01 14:33:44,0,
"area manado tarif di bawah 20ribu driver tidak mau ambil orderan, orderan gocar",1,2026-07-01 14:33:32,0,5.65.1
good job good jek,5,2026-07-01 14:30:33,0,5.65.1
resto tutup kita komplen gk ada respon . resto udah tutup n pindah ngapain masih di kasih akses buat jualan . kalau kayak gini cuma susahin driver ma pelanggan . saldo gopay hilang juga,1,2026-07-01 14:11:54,0,5.65.1
"Pas mau mesen muncul erorr,lokasi enggak benar padahal lokasi udah dipastiin 100% bener, awal mau pesen udah sekecewa ini.",1,2026-07-01 14:00:45,0,5.65.1
lumayan semakin terdepan,5,2026-07-01 13:36:23,0,5.64.2
"Aku Suka sekali naik GOJEK, Karena driver² nya ramah, baik & bawa kendaraannya jg tidak NGEBUT.. terus barang bawaan Saya jg sedikit, MANTAP POKOKNYA GOJEK..",5,2026-07-01 13:19:21,0,5.51.1
"request gojek ada di nias juga. kalau kemana mana masih susah nyari driver yg punya waktu free, jadi sangat sudah kalau kemana mana",5,2026-07-01 13:17:42,0,5.64.2
pleaseeee yahhh nagihnya jangan kaya kesetanan hari jatuh tempo masih pagi udh di telp 10x padahal belum telattttt ....gilaaaa sih emang,1,2026-07-01 13:15:33,0,
"tenyata drver yang gunain hemat hanya drver yang naek level doang kata abang drver , yang bisa ada layanan hemat ,pantes aja ngorder hemat drver nya jauh2 ,",2,2026-07-01 13:13:04,0,5.45.1
jelek bngt sistemnnya,1,2026-07-01 13:08:07,0,5.65.1
"Gojek is a very helpful app for daily activities. It makes transportation, food delivery, and other services easier and more convenient.",5,2026-07-01 12:33:43,0,5.65.1
aplikasi payah,1,2026-07-01 12:29:04,0,5.65.1
aplikasi all role,5,2026-07-01 12:21:06,0,5.51.1
Aplikasi ini sangat membantu,5,2026-07-01 11:36:51,0,5.44.1
aplikasi kapitalisme mesen makan mahal bgt fee nya,1,2026-07-01 11:36:11,0,5.65.1
driver nyaaa bagus bagus,5,2026-07-01 11:24:39,0,5.65.1
"first time aku pakai gojek ,hahaha Alhamdulillah lancar jaya",5,2026-07-01 11:18:54,0,5.65.1
mahal masih,2,2026-07-01 10:47:21,0,
tetep best,5,2026-07-01 10:43:26,0,5.65.1
"WAHAI KALIAN PARA CUSTOMER GORIDE, BIAYA LAYANAN, BIAYA JASA APLIKASI NAIK. APA KALIAN MASIH DIAM SAJA? MENIKMATI ONGKOS GA MASUK AKAL",1,2026-07-01 10:42:28,0,4.84.1
dpt driver nyolot banget,1,2026-07-01 10:29:41,19,5.65.1
terima kasih sudah membantu saya kasih bintang satu,1,2026-07-01 09:55:06,1,5.65.1
mantap celaaak,5,2026-07-01 09:47:58,0,5.65.1
"tolong drivernya ya dikondisikan. saya memilih paket hemat karena hak saya, jika pelayanan tidak bisa diperbaiki mending saya pake transum saja. sejujurnya sangat tidak nyaman mendengar omelan driver yang membicarakan masalah Argo, itu bukan urusan saya dan itu fitur resmi. mungkin ini saran juga untuk GO-JEK, tolong dipikir lagi gimana caranya biar driver tidak merasa dirugikan dengan paket hematnya.",1,2026-07-01 09:47:05,1,5.65.1
b oleh juga,5,2026-07-01 09:19:42,0,
mantaf jiwa,5,2026-07-01 09:03:35,0,5.65.1
sangat bagusss 😍😍😍,4,2026-07-01 08:51:37,0,5.64.2
"ada statement dr gojek mau kena denda klo batalin pesanan,,, aduhhh gmn ya dah lama gk pke ini aplikasi,, walaupun masi terinstal d hp cm utk naik kereta doang,,, krna skrg kan ada. maxim,, klo go food ada shopee yg lbh murah byk diskon dan pke diskon gk ribet",1,2026-07-01 08:46:18,0,5.65.1
"hari ini kenapa mahal sekali tarifnya ,biasanya 10 ribu jd 17 ribu yg regular jd 21 ribu dr 15 ribu udah kapok pake gojek",1,2026-07-01 07:51:47,0,5.65.1
terimakasih Sudah Membantu,5,2026-07-01 07:51:30,0,5.61.1
sejauh ini bagus bagus saja.. dipertahankan ya,5,2026-07-01 07:42:48,0,5.65.1
more disc pls,5,2026-07-01 07:41:01,0,5.65.1
sangat membantu dan ama,5,2026-07-01 07:32:43,0,5.61.1
sekarang mah udh ga bisa cancel lagi padahal ga sengaja kepencett males gua mending instal apk sebelah,1,2026-07-01 07:20:13,0,5.65.1
"makin lama makin sulit dpt driver apalagi pagi/sore, harga mahal doang tp driver susah",1,2026-07-01 07:15:35,1,5.65.1
Bagus .. driver nya 💞,5,2026-07-01 06:49:03,0,5.66.1
pengalaman yang TOP,5,2026-07-01 06:47:53,0,5.65.1
ok.,5,2026-07-01 06:27:42,0,5.65.1
"GOMART TIDAK BISA DI BATAL PADAHAL TOKO TUTUP, KASIAN DRIVER YANG DAPAT",1,2026-07-01 03:10:47,0,5.65.1
"pesan makan kalau ga telat ya telat kocak aplikasi apalaaah susah dapet driver jugaa,bagusan shoopefood lagi,ini bujan buzzer ini akun real akun kenyataaan!!! keburu di angkat saberr,mau makan ajaa lamaa",1,2026-07-01 03:00:09,1,5.65.1
jelek pelayanan mitranya asal nampung orang aja orang ga berpendidikan di Terima malah bikin resah,1,2026-07-01 02:42:04,0,
"super app that offers transportation, food delivery, digital payments, and a wide range of daily services in one platform😇",5,2026-07-01 01:40:56,0,
ongkir tak wajar otomatis uninstal,1,2026-07-01 01:33:04,0,5.65.1
sangat bagus dan merupakan pelayanan digital yg memudahkan,5,2026-07-01 01:00:10,0,5.66.1
susah banget dapet driver heran,1,2026-07-01 00:57:12,0,5.64.2
"tolong untuk pihak goto,saya sudah beberapa kali dan hari membuka apk nya,coba untuk servernya lebih diperbaiki lagi,masa saya lagi ada internet bagus gabisa buka gofood,bilangnya malah yah internetmu mati,kan sya mau pesen makan gtu,uang nanggung udh ada di gopay,yg ada malah kesel nungguin tanpa ada kepastian",1,2026-07-01 00:11:38,0,5.65.1
"minimal kalau resto sudah tutup langsung dicancel saja orderan nya, jangan udah nunggu 1jam baru dicancel.",1,2026-07-01 00:02:37,0,
ini kenapa Go-Jek ku keluar keluar terus 😫,4,2026-06-30 23:55:28,0,5.65.1
untuk pak Nadiem semoga bisa bebas karena jasa nya bagi masyarakat Indonesia lebih besar.,5,2026-06-30 23:48:59,0,
tidak ada opsi pemilihan voucher diskonnya dan susah dapet driver,1,2026-06-30 23:43:23,0,
Hampir 1 jam gak dapat driver untuk gofood tapi gak bisa di cancel dan terus di carikan driver. Padahal kita udah gak mood mau makan udah kelamaan masa mau pesen makan aja butuh 2 jam.,1,2026-06-30 23:24:35,1,5.65.1
Great apllication,1,2026-06-30 23:12:16,0,2.15.3
merugikan,1,2026-06-30 22:50:10,0,
bertele tele banyak penawaran....ujung2nya upgrade harga...padahal klo bayar juga pasti dilebihkan ...klo gini jd males kasih tip,1,2026-06-30 22:27:35,0,5.64.2
"Tolong buat driver gofood, jangan ugal-ugalan sampe mau nabrak orang, terutama di Samarinda sekitaran pukul 22.00 di Jl. Cendrawasih pake NMAX putih",1,2026-06-30 22:16:40,0,5.53.2
"tolong dong untuk sistem gofood nya di perbaiki lagi , kecewa berat sudah menunggu lama eh tidak dapat driver",1,2026-06-30 22:09:47,0,5.62.2
"makin kesini makin gak enakin, pesan makanan sudah jadi dari jam 19.19 di ambil jam 19.45 makanan jadi gak fresh atau dingin. harga offline sama gojek juga beda. offline 10.500 di aplikasi 15.000",1,2026-06-30 22:02:35,7,5.65.1
"mesen udah nunggu lama malah dicancel, kalo karna promo ongkir driver jadi gamau ngambil ya gaperlu ada opsi buat promo ongkir",1,2026-06-30 22:00:58,0,5.64.2
promo jadi jarang + mahal bgt..,2,2026-06-30 21:59:08,0,
"pesan goride cepat dengan harapan cepat dapat driver dalam jarak dekat, malah dikasih posisinya yg jauh dari titik jemput, nunggu 11 menitan lebih. serba salah mau pesan pas masih di transum, kasian nanti drivernya nunggu lama tapi kalau sampai tempat penjemputan baru pesan, eh malah zonk terus fungsinya goride cepat dimana kalau gitu?",1,2026-06-30 21:48:11,0,4.30.1
pesan solaria di gofood jam 19:08 jaraknya 3.62 km. sampai dirumah jam 20:36 sangat cepat bukan? estimasi 44-55 menit ternyata butuh 1 jam 28 menit sungguh cepat sekali,1,2026-06-30 21:26:48,0,
"sangat hemat aman dan nyaman jika menggunakan gojek,dan sangat murah sekaliiiii,pokonyaaaa gunakannnnn gojekkkkkkkkkkkkkkk karna sangat hemat dan murah",5,2026-06-30 20:58:28,0,5.65.1
"Ini tolong buat para driver kalo misal dapet orderan yang jauh atau gatau jalan mending gausah di ambil orderan nya ya soalnya sangat merepotkan buat penumpang, dan juga hp nya siapkan dengan benar dan siap dipakai dan tidak ada kendala rusak",1,2026-06-30 20:19:21,1,5.65.1
"Gojek adalah aplikasi karya anak bangsa yang awalnya cuma ojek online, sekarang udah jadi super app. Layanannya lengkap banget: GoRide & GoCar buat transportasi, GoFood buat pesen makan, GoSend buat kirim barang, GoPay buat transaksi digital, sampai GoMart & GoShop buat belanja kebutuhan.",5,2026-06-30 19:43:38,0,
"Terima kasih pak Nadiem, telah menciptakan Gojek.",5,2026-06-30 19:40:32,0,
apk ini permudah untuk menunjang aktivitas dan banyak keuntunganya,5,2026-06-30 19:27:16,0,
"kemana' selalu pakai gojek. tapi tadi pesan gocar nunggu dari jam 17.20 sampai jam 18.10 pesan tidak di balas,tlpn tdk di angkat, maps tidak jalan. maksud saya kalau ada kendala di jalan seperti macat atau yg lain nya, kabarin, jangan bikin nunggu🙏 saya mau cancel juga gak enak karena posisi sudah dekat, ketika sudah dekat posisi driver malah menjauh alhasil lama lagi untuk nunggu, di chat ga di respon, dibaca doang. saya ada ngirim beberapa pesan tp tidak ad jwbn dr driver.",2,2026-06-30 19:16:25,0,
"pinter gocar2 skrg order diterima tp ga jalan2,,gara2 ada fitur pembatalan order konsumen dibebani 3000 perak,kita yg diuber2 waktu otomatis cancel bbrpa driver yg seperti sengaja ngulur2 waktu oenjemputan,kalo sekiranya jauh atau banyak kendala mending ga ush diambil orderannya njir..males pke gojek skrg makin ga jelas,promo2 jg khusus oengguna kartu kredit doang👎",2,2026-06-30 19:05:11,1,5.65.1
"apk ini ngebantu bgtt buat aku yang mageran buat beli makan , pulang pergi kerja jg ongkos nya murah , thnkku yang uda nyiptain apk ini 🫰🏻",5,2026-06-30 18:52:16,0,5.65.1
aplikasi bagus driver nya yang saya dapat semua baik dan ramah.,5,2026-06-30 18:29:05,0,5.64.2
Jelek bgt. Mo login buat pesen gofud pakai verif wajah gagal terus. Parahnding pake grab,1,2026-06-30 18:19:16,0,5.65.1
murah jir,5,2026-06-30 17:51:29,0,5.65.1
dah app rusak di beri laporan gak tanggap gajelas bgt .,1,2026-06-30 17:31:31,0,5.65.1
"Untuk order go send saya berharap, ada nomer yang asli, agar bisa di WhatsApp. Banyak custumer yang tidak mau angkat telpon nomer yang tidak dikenal, dikira penipu soalnya",5,2026-06-30 17:08:42,0,5.64.2
ok banget pelayanan gojek selama sy gunakan,5,2026-06-30 17:07:42,0,5.65.1
aplikasi oke,5,2026-06-30 16:55:00,0,5.65.1
"macam apa, pesan gak dapat, semua driver yang pernah saya pesan gak pernah diberi rating jelek pasti 5, ongkos selalu dikasih lebih l, dah lah kecewa berat, terimakasih gojek atas pelayanan nya berhasil bikin saya kecewa, padahal dari awal saya selalu pakai ini",1,2026-06-30 16:29:25,1,5.65.1
apknya bagus cuma kurang untuk qris di metode pembayarannya,5,2026-06-30 16:27:51,0,
saya telah menggunakan lokasi anda tetapi driver tidak sesuai dengan lokasi saya,3,2026-06-30 16:22:10,0,5.64.2
tolong dong gojek/gocarnya dikasih peringatan kalo selama perjalanan main hp terus,1,2026-06-30 15:41:20,0,5.65.1
redup aja lu sono,1,2026-06-30 15:14:03,0,
"cepat,mempermudah kita untuk mengatasi masalah perut dan jg transport",5,2026-06-30 15:06:00,1,5.65.1
So far sih bagus bgt sebisa mungkin gojek ada sistem yg ingatin kita buat tau kalo pembayaran diambil langsung dr gopay dong Krn drivernya jg kdg2 Gk jujur n kita LG GK fokus Krn buru2.,5,2026-06-30 14:45:37,0,5.65.1
apk terbaik yeyyyyyyy,5,2026-06-30 13:58:05,0,5.65.1
mudah pakainya,4,2026-06-30 13:34:26,0,5.65.1
"aplikasi mudah, nyaman, dan banyak promo",5,2026-06-30 13:16:14,0,5.54.1
God job,5,2026-06-30 13:15:08,0,5.65.1
Kontil,5,2026-06-30 12:56:32,0,5.65.1
murahin lagi,4,2026-06-30 12:51:12,0,
"kelamaan cari driver, driver sepi",1,2026-06-30 12:45:33,0,
sangat memuaskan recommend 👍👌,5,2026-06-30 11:44:42,0,5.65.1
driver nya kaga ad yg mau ambil yang hemat🤣,1,2026-06-30 11:29:58,0,5.65.1
"sangat membantu saat dibutuhkan terimakasih gojek, tingkatkan lagi pelayanan terutama kondisi kendaraan yg terawat, helm bersih dan savety dan driver yg ramah, sopan dan baik",5,2026-06-30 11:27:29,0,5.60.1
lebih praktis & sangat membantu...,5,2026-06-30 11:16:04,0,5.65.1
sekarang pesen gojek agak lama,4,2026-06-30 11:12:15,0,
cepat ordernya seneng suka dapat hemat.,5,2026-06-30 11:04:53,0,5.61.1
"aplikasi layanan transportasi dan kebutuhan sehari-hari dengan fitur lengkap seperti pesan makanan, kurir, belanja, dan pembayaran digital.",5,2026-06-30 10:12:43,0,
Jelek jelek jelek,1,2026-06-30 10:08:45,0,5.65.1
membantu bgt untuk kaum rebahan seperti aku,5,2026-06-30 09:40:17,0,5.60.1
selalu aman dan nyaman pakai aplikasi gojek,5,2026-06-30 09:35:51,0,5.64.2
"dapet driver lama, pas udah dapet drivernya ga gerak",1,2026-06-30 09:20:50,0,5.65.1
"ngasi promo gede tapi driver ga ada yg ambil, percuma kasi diskon",2,2026-06-30 08:51:41,0,5.65.1
sangat membantu sekali disaat tidak mau keluar jauh-jauh cari makanan dan minuman,5,2026-06-30 08:48:35,0,5.65.1
sangat terbantu umtuk perantauan,5,2026-06-30 08:44:50,0,
"suka kesel kalo driver mobil gk nyalain maps ny atau gimana lah,kita customer greget ngeliat di maps nya gk gerak²",2,2026-06-30 08:43:19,0,5.65.1
"bertahun-tahun saya pakai aplikasi ini. sebenarnya nggak ada masalah. tapi tiba-tiba semua promo menghilang! waktunya uninstall aplikasi ini! terima kasih buat kebersamaannya selama ini. mungkin saya akan pindah ke aplikasi grab atau pengantaran makanan yang ada promonya seperti shopee food. terima kasih go-jek. atau kalau tidak saya kasih waktu sampai hari ini, kembalikan promo2 akun saya!!!!",1,2026-06-30 08:28:34,29,5.65.1
sinyal eror,3,2026-06-30 07:52:11,0,5.65.1
"layanan gofoodnya yang dicari yang mana yang ditampilin jenisnya sama sih tapi nama tokonya beda, kan ngak sama rasanya",2,2026-06-30 05:34:46,0,5.66.1
isinya aneka ragam tp kebutuhan utama sy adl transportasi. dan itu baik sekali shg sy tdk perlu aplikasi lainnya.,5,2026-06-30 04:51:58,0,5.64.2
"aplikasinya terlalu bagus, top up masuk sangat telat",1,2026-06-30 03:55:04,0,
"Aplikasi yang sangat bermanfaat dan menjadi andalan saya setiap hari. Layanannya lengkap, prosesnya cepat, dan pengalaman menggunakan Gojek selalu memuaskan. Terima kasih kepada tim pengembang!",5,2026-06-30 02:13:23,0,
"penipuan dengan memilih priorotas harga di naikan dengan janji mendapat driver lebih cepat. bohong!!!! nyatanya banyak driver lebih dekat dari posisi pemesan,malah dapat yang jauh. dan untuk goride comfort kena tambahan tapi di driver cuma sedikit. jika keluhan ini dijawab, sudah pasti jawabannya BOHONG",1,2026-06-30 01:34:53,5,5.65.1
error g jelas jaringan bagus tapi memuat halaman g bisa,1,2026-06-30 01:09:34,0,5.65.1
"ini aplikasi makin parah,.. d stasiun kereta ke bandara harus lapor k shelter gojek. kaya orang baru aja nyari nyari shelter gojek.. parah oarah",1,2026-06-30 00:55:04,1,5.65.1
KLO malam susah mau pesan goride,4,2026-06-30 00:45:52,0,5.64.2
"sangat membantu disaat memerlukan dan memudahkan sekali booking nya simple praktis dan cepat, trimakasih",5,2026-06-30 00:29:10,0,5.59.1
terimakasih yak mass nya baik sekali🙏🙏🙏,5,2026-06-30 00:18:11,0,5.65.1
"aplikasi yg sangat membantu, banyak diskonnnn",5,2026-06-30 00:10:55,0,
TIDAK BISA GANTI ALAMAT YG SALAH,1,2026-06-30 00:10:23,0,5.63.1
BAIK,5,2026-06-29 23:56:41,1,5.65.1
enk.,5,2026-06-29 23:50:31,0,5.64.2
keren selalu ok di segala suasana,5,2026-06-29 23:37:26,0,5.64.2
tampilan baik.. Harganya terjangkau..,5,2026-06-29 23:22:38,1,5.65.1
sepertinya banyak membantu seiring jumlah peduduk,5,2026-06-29 23:14:22,0,5.60.1
"baru pinjaman 200k cair ga sampe 200, cicilan pertama udah di bayar , malah di teror suruh bayar, aneh",1,2026-06-29 23:04:38,0,5.64.2
"sangat baik lebih cepat ,murah,dan hemat",5,2026-06-29 22:39:21,1,5.65.1
cepet engga ribet.......,5,2026-06-29 22:31:18,0,5.61.1
"saya kasih bintang tiga karna entah kenapa saya belum pernah login pakai nomer atau akun google manapun tapi pas saya login kok seperti sudah pernah membuat akun,mau ganti nama dan tautin akun Gmail kok nunggu 30jam katanya baru saja ganti,aneh tolong diperbaiki lagi sistem nya ya",3,2026-06-29 22:28:49,1,
driver ok,5,2026-06-29 22:09:18,0,5.63.1
"parah top up e-money saldo sudah kepotong tapi ga masuk, sudah komplain ke cs tapi di cuekin",1,2026-06-29 22:02:50,0,
"An all-in-one app that makes transportation, food delivery, and digital payments fast, convenient, and reliable",5,2026-06-29 22:00:44,1,5.65.1
sya udah lesn beberapa kli tapi susah untuk cari driver nya,1,2026-06-29 21:14:17,0,
"makin kecewa dengan Gojek, bukannya makin memihak user malah menjadi² buat menyengsarakan user dengan kebijakan cancel duit tidak akan dikembalikan. saya dulu member juragan dan sekarang kecewa tidak ingin menggunakan kembali",1,2026-06-29 20:18:48,1,5.57.2
susah cari driver nya padahal di ibukota dapet nya yang jauh2 udah nunggu lama eh malah di batalin sama driver nya hadeh parah,1,2026-06-29 20:00:03,0,5.60.1
sangat buruk dan tidak bisa menyelesaikan masalah,1,2026-06-29 20:00:03,1,5.65.1
siiip.😊,5,2026-06-29 19:56:48,0,5.52.1
aman d perjalanan,5,2026-06-29 19:36:11,1,5.65.1
"bikin emosi driver bisa dpt bintang 5, orderan di accept tapi ga nyaut di chat ga bales ga baca, kok bs bintang 5 kek gitu kelakuan nya?, klo bs nyalain rating untuk user ke driver! bkn sesudah di angkut! kalau emank ga mau narik ya ga usa accept itu orderan bego, bikin emosi aja org nungguin, gw biarin aja itu driver yang cancel biar kena suspend bikin emosi jd males gw pake gocar, mending kesebelah murah pasti acc dan jemput pasti di chat lsg jwb juga.",1,2026-06-29 19:25:45,0,
lebih di banyakin bonus nya ya min 😁😁🥰🥰🙏🙏,5,2026-06-29 19:15:11,0,5.58.1
nyari driver sekarang sulit anjir,1,2026-06-29 18:50:40,0,
aplikasi langgananku 🫰🏻🫰🏻,5,2026-06-29 18:31:53,1,5.65.1
ok. pelayanan bagus.,5,2026-06-29 16:12:36,1,5.65.1
tanpa ada aplikasi sulit mencari kendaraan umum yang dijemput dan antar sampai depan rumah,5,2026-06-29 15:52:04,1,5.65.1
"saya tidak mendapatkan promo untuk gofood,waktu awal awal banyak promo nya",3,2026-06-29 15:32:04,0,5.65.1
"memang banyak membantu tapi ada banyak yg bahasa nya tidak sopan , bayar telat dan dendanya saya kira hal yg wajar adakala semua yg menggunakan bukan orang yg babyak duit , bila orang yg banyak duit saya yakin gak bakalan akan meminjam di aplikasi ini",3,2026-06-29 15:24:08,1,5.65.1
"gmna kali kita dah nunggu lama lama tpi driver gk gerak sekalinya gerak malah menjauh, drivernya bilangan dong klo semisal gk mau ngambil cancel aja pak daripada kita dah nunggu lama lama malah dibikin kesel sendiri, customer klo ngecancel juga susah pak buat dapet driver lagi, tolong dong dibilangin ke drivernya klo semisal gk mau ngambil chat lgngs cancel gitu jgn buat orang nunggu.",2,2026-06-29 15:10:48,0,5.63.1
"Saran aja, untuk GOFOOD adain FITUR hubungin kontak penjual dulu sebelum order, biar saya sebagai pembeli / customer dapat memastikan dulu apakah restonya BUKA atau TUTUP. Beberapa kali pengalaman di apk nya BUKA terus udah order, udah dapat driver, eh ternyata restonya TUTUP. Kalo statusnya ""MAKANAN LAGI DISIAPIN"" itu kan udah ga bisa CANCEL. Bisa sih tapi merepotkan dan butuh waktu cukup lama. KEBURU KELAPERAN. Kasian juga kan driver nya udah jalan menuju resto.",2,2026-06-29 14:34:19,12,5.64.2
"terimakasih, sangat terbantu 🫶",5,2026-06-29 14:19:34,0,5.62.2
banyak promo dan memudahkan aktifitas 👍👍👍,5,2026-06-29 14:10:17,0,5.64.2
"Wide food selection, frequent promotions, fast delivery.",5,2026-06-29 13:49:32,0,
